country,year,gdp_millions,population,fossil_share_energy,fossil_share_elec,biofuel_consumption,biofuel_share_energy,solar_consumption,solar_share_energy,wind_consumption,wind_share_energy,hydro_consumption,hydro_share_energy,nuclear_consumption,nuclear_share_energy,other_renewable_consumption,other_renewables_share_energy,greenhouse_gas_emissions,energy_per_capita,primary_energy_consumption,per_capita_electricity,electricity_generation,green_energy_consumption,fossil_energy_consumption,renewable_share_energy
Persian Gulf (Shift),2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Peru,2005,194913.485,28147260.0,67.832,28.769,0.078,0.048,0.0,0.0,0.003,0.002,51.476,31.439,0.0,0.0,1.111,0.678,5.3,5816.902,163.73,900.265,25.34,52.668,111.062,32.167592988456605
Peru,2014,337782.211,30353956.0,74.16,46.952,3.936,1.464,0.54,0.201,0.698,0.259,60.171,22.383,0.0,0.0,4.121,1.533,12.03,8856.475,268.829,1432.103,43.47,69.466,199.364,25.840218131228397
Peru,2020,0.0,33304768.0,66.309,36.161,4.34,1.558,2.247,0.807,4.764,1.71,80.129,28.76,0.0,0.0,2.385,0.856,11.21,8365.432,278.609,1585.959,52.82,93.86500000000001,184.743,33.69058429555399
Philippines,2005,424650.342,86261248.0,83.986,66.322,0.016,0.005,0.004,0.001,0.05,0.016,24.015,7.497,0.0,0.0,27.209,8.494,25.27,3713.324,320.316,628.208,54.19,51.294,269.021,16.013561607912187
Philippines,2014,711518.781,101325208.0,86.006,73.877,4.124,1.017,0.045,0.011,0.412,0.102,24.754,6.103,0.0,0.0,27.422,6.761,41.03,4002.745,405.579,762.397,77.25,56.757000000000005,348.822,13.99406774019365
Philippines,2020,0.0,112190984.0,87.993,77.352,5.175,1.01,3.605,0.704,2.696,0.526,18.888,3.688,0.0,0.0,31.134,6.079,59.2,4565.338,512.19,913.442,102.48,61.498000000000005,450.692,12.006872449676877
Poland,2005,600855.151,38575912.0,98.865,97.517,0.574,0.054,0.0,0.0,0.387,0.036,6.302,0.592,0.0,0.0,4.823,0.453,122.18,27590.934,1064.345,4019.348,155.05,12.086,1052.26,1.1355340608543283
Poland,2014,893604.463,38581880.0,93.944,87.467,8.091,0.735,0.019,0.002,20.8,1.889,5.914,0.537,0.0,0.0,31.849,2.893,113.83,28535.256,1100.944,4105.036,158.38,66.673,1034.271,6.0559846822363355
Poland,2020,0.0,38428368.0,92.23,82.035,11.849,1.045,5.142,0.453,41.495,3.659,5.562,0.49,0.0,0.0,24.074,2.123,101.72,29514.133,1134.18,4089.167,157.14,88.122,1046.057,7.769666190551764
Portugal,2005,254497.21,10523314.0,91.884,82.135,0.0,0.0,0.011,0.004,5.077,1.71,13.547,4.562,0.0,0.0,5.465,1.84,26.04,28219.037,296.958,4388.352,46.18,24.1,272.858,8.115625778729651
Portugal,2014,252484.944,10408379.0,69.707,39.242,3.22,1.082,1.699,0.571,32.811,11.022,42.178,14.169,0.0,0.0,10.267,3.449,15.52,28600.113,297.681,4992.132,51.96,90.175,207.506,30.292494314383518
Portugal,2020,0.0,10298186.0,68.291,41.579,3.001,1.13,4.506,1.697,32.3,12.165,31.732,11.952,0.0,0.0,12.65,4.765,12.98,25782.078,265.509,5004.765,51.54,84.189,181.32,31.708529654361996
Puerto Rico,2005,122355.753,3805560.0,0.0,99.439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.37,39564.488,150.565,6558.824,24.96,0.0,0.0,0.0
Puerto Rico,2014,122937.262,3560008.0,0.0,98.286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.05,26354.953,93.824,5735.942,20.42,0.0,0.0,0.0
Puerto Rico,2020,0.0,3271570.0,0.0,97.258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.68,21459.73,70.207,5239.075,17.14,0.0,0.0,0.0
Qatar,2005,62263.8,848718.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.63,262585.688,222.861,15941.69,13.53,0.0,222.861,0.0
Qatar,2014,357207.343,2214471.0,0.0,99.945,0.0,0.0,0.018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.325,0.0,17.87,234538.375,519.378,16473.461,36.48,0.343,519.036,0.06604053309920713
Qatar,2020,0.0,2760390.0,0.0,99.955,0.0,0.0,0.022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.429,0.0,21.87,184074.562,508.118,16175.251,44.65,0.451,507.667,0.08875891033185206
Reunion,2005,0.0,833664.0,0.0,67.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,14858.951,12.387,2998.81,2.5,0.0,0.0,0.0
Reunion,2014,0.0,914797.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Reunion,2020,0.0,957829.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Romania,2005,237715.21,21092264.0,84.04,56.623,0.0,0.0,0.0,0.0,0.0,0.0,57.861,12.625,15.264,3.331,0.019,0.004,24.72,21728.15,458.296,2816.672,59.41,57.879999999999995,385.152,12.629392357777505
Romania,2014,363278.369,19995836.0,73.721,40.482,1.543,0.405,3.509,0.922,12.797,3.363,50.182,13.188,30.352,7.977,1.612,0.424,19.76,19029.295,380.507,3260.179,65.19,69.643,280.512,18.302685627334057
Romania,2020,0.0,19442040.0,73.236,35.131,5.032,1.362,4.551,1.232,18.24,4.938,40.395,10.936,28.896,7.823,1.745,0.472,13.62,18998.812,369.376,2860.811,55.62,69.96300000000001,270.517,18.940862427445207
Russia,2005,2320883.253,143800048.0,87.924,65.495,0.0,0.0,0.0,0.0,0.019,0.0,494.257,6.587,410.636,5.472,1.258,0.017,351.04,52182.891,7503.902,6271.278,901.81,495.534,6597.732,6.603684323169466
Russia,2014,3559951.172,144285072.0,88.312,65.733,0.0,0.0,0.433,0.005,0.26,0.003,469.743,5.83,469.904,5.832,1.461,0.018,382.64,55844.656,8057.55,6989.635,1008.5,471.897,7115.749,5.856581715285664
Russia,2020,0.0,145617328.0,86.202,58.61,1.974,0.024,4.891,0.061,2.989,0.037,557.924,6.909,544.142,6.738,2.318,0.029,364.38,55455.547,8075.289,7175.726,1044.91,570.096,6961.051,7.059759718816255
Rwanda,2005,10465.366,9026297.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,300.623,2.714,11.079,0.1,0.0,0.0,0.0
Rwanda,2014,17604.784,11368450.0,0.0,55.319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,403.43,4.586,41.342,0.47,0.0,0.0,0.0
Rwanda,2020,0.0,13146367.0,0.0,35.165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23,496.898,6.532,69.221,0.91,0.0,0.0,0.0
Saint Helena,2005,0.0,5557.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7770.241,0.043,0.0,0.0,0.0,0.0,0.0
Saint Helena,2014,0.0,5480.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7872.981,0.043,0.0,0.0,0.0,0.0,0.0
Saint Helena,2020,0.0,5448.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9421.581,0.051,0.0,0.0,0.0,0.0,0.0
Saint Kitts and Nevis,2005,0.0,46752.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,18827.416,0.88,2780.63,0.13,0.0,0.0,0.0
Saint Kitts and Nevis,2014,0.0,47816.0,0.0,95.238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,21838.453,1.044,4391.835,0.21,0.0,0.0,0.0
Saint Kitts and Nevis,2020,0.0,47666.0,0.0,95.238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,19642.783,0.936,4405.656,0.21,0.0,0.0,0.0
Saint Lucia,2005,1321.769,165394.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21,9942.035,1.644,1813.851,0.3,0.0,0.0,0.0
Saint Lucia,2014,1635.705,174814.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,10461.293,1.829,2059.332,0.36,0.0,0.0,0.0
Saint Lucia,2020,0.0,179245.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23,12810.415,2.296,1841.056,0.33,0.0,0.0,0.0
Saint Pierre and Miquelon,2005,0.0,6135.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,56306.234,0.345,6519.967,0.04,0.0,0.0,0.0
Saint Pierre and Miquelon,2014,0.0,6013.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,66357.25,0.399,8315.316,0.05,0.0,0.0,0.0
Saint Pierre and Miquelon,2020,0.0,5930.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,57585.082,0.341,8431.703,0.05,0.0,0.0,0.0
Saint Vincent and the Grenadines,2005,0.0,112056.0,0.0,76.923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,9096.029,1.019,1160.134,0.13,0.0,0.0,0.0
Saint Vincent and the Grenadines,2014,0.0,106934.0,0.0,92.308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,9080.616,0.971,1215.703,0.13,0.0,0.0,0.0
Saint Vincent and the Grenadines,2020,0.0,104644.0,0.0,73.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,7788.496,0.815,1433.431,0.15,0.0,0.0,0.0
Samoa,2005,0.0,188634.0,0.0,45.455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,5678.59,1.071,583.14,0.11,0.0,0.0,0.0
Samoa,2014,0.0,201769.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,6062.045,1.223,594.74,0.12,0.0,0.0,0.0
Samoa,2020,0.0,214934.0,0.0,62.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,7222.19,1.552,744.415,0.16,0.0,0.0,0.0
Sao Tome and Principe,2005,400.194,161697.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,2544.832,0.411,247.376,0.04,0.0,0.0,0.0
Sao Tome and Principe,2014,660.06,197511.0,0.0,87.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,3116.335,0.616,405.041,0.08,0.0,0.0,0.0
Sao Tome and Principe,2020,0.0,218650.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,3207.423,0.701,457.352,0.1,0.0,0.0,0.0
Saudi Arabia,2005,770496.463,24397652.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111.07,74232.789,1811.106,7830.672,191.05,0.0,1811.106,0.0
Saudi Arabia,2014,1550550.827,32125570.0,0.0,99.984,0.0,0.0,0.124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,188.23,91258.062,2931.717,9707.531,311.86,0.124,2931.593,0.004229603334837571
Saudi Arabia,2020,0.0,35997108.0,0.0,99.938,0.0,0.0,0.544,0.0,0.015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,193.0,80309.992,2890.927,9390.477,338.03,0.559,2890.368,0.0193363581992904
Senegal,2005,24954.051,10974066.0,0.0,85.841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.38,2270.258,24.914,205.94,2.26,0.0,0.0,0.0
Senegal,2014,33021.583,13970314.0,0.0,86.538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.28,2286.819,31.948,260.552,3.64,0.0,0.0,0.0
Senegal,2020,0.0,16436120.0,0.0,80.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.69,2532.413,41.623,318.202,5.23,0.0,0.0,0.0
Serbia,2005,69008.318,7830944.0,0.0,68.182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.13,0.0,0.0,4579.269,35.86,0.0,0.0,
Serbia,2014,90886.283,7543965.0,0.0,67.016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.56,22474.787,169.549,4432.682,33.44,0.0,0.0,0.0
Serbia,2020,0.0,7358010.0,0.0,72.576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.26,26211.984,192.868,5059.792,37.23,0.0,0.0,0.0
Serbia and Montenegro,2005,0.0,10830000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24467.07,264.978,0.0,0.0,0.0,0.0,0.0
Seychelles,2005,1274.495,85907.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,52008.223,4.468,2560.909,0.22,0.0,0.0,0.0
Seychelles,2014,2231.0,98016.0,0.0,97.619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29,44650.082,4.376,4285.015,0.42,0.0,0.0,0.0
Seychelles,2020,0.0,105545.0,0.0,88.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37,43703.281,4.613,5684.779,0.6,0.0,0.0,0.0
Sierra Leone,2005,5761.187,5683338.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,386.952,2.199,14.076,0.08,0.0,0.0,0.0
Sierra Leone,2014,11528.208,7140700.0,0.0,21.053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,743.0,5.306,26.608,0.19,0.0,0.0,0.0
Sierra Leone,2020,0.0,8233973.0,0.0,9.524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,480.527,3.957,25.504,0.21,0.0,0.0,0.0
Singapore,2005,205871.268,4344645.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.525,0.0,21.07,123551.641,536.788,8479.404,36.84,1.525,535.263,0.2840972599983606
Singapore,2014,365521.142,5570505.0,0.0,99.404,0.0,0.0,0.074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.367,0.0,23.37,148692.516,828.292,8430.115,46.96,2.441,825.852,0.2947028342661766
Singapore,2020,0.0,5909874.0,0.0,98.368,0.0,0.0,0.775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.186,0.0,24.9,154256.297,911.635,8607.628,50.87,2.961,908.674,0.32480104427758916
Slovakia,2005,94173.028,5376251.0,72.501,28.494,0.113,0.05,0.0,0.0,0.017,0.008,13.281,5.869,48.709,21.527,0.102,0.045,6.79,42086.473,226.267,5829.341,31.34,13.513000000000002,164.046,5.972147949104378
Slovakia,2014,127551.857,5419572.0,67.187,19.601,1.58,0.873,1.617,0.893,0.016,0.009,11.403,6.296,40.292,22.246,4.523,2.497,4.36,33419.594,181.12,4989.324,27.04,19.139,121.688,10.56702738515901
Slovakia,2020,0.0,5456681.0,67.065,21.817,1.777,0.981,1.741,0.961,0.011,0.006,11.863,6.55,38.922,21.489,5.341,2.949,4.54,33193.328,181.125,5224.788,28.51,20.733,121.471,11.44679089026915
Slovenia,2005,49771.966,2004780.0,68.975,37.459,0.0,0.0,0.0,0.0,0.0,0.0,9.91,11.634,16.168,18.979,0.351,0.412,4.71,42491.914,85.187,7536.986,15.11,10.261,58.758,12.045265122612605
Slovenia,2014,52794.143,2074923.0,57.701,24.373,0.498,0.601,0.696,0.839,0.011,0.013,16.504,19.891,16.56,19.958,0.827,0.996,3.6,39987.75,82.972,8265.367,17.15,18.536,47.876,22.34006652846744
Slovenia,2020,0.0,2117648.0,58.754,29.366,1.081,1.397,0.967,1.25,0.016,0.021,12.958,16.745,16.01,20.689,0.885,1.144,4.15,36542.867,77.385,7975.83,16.89,15.907,45.467,20.555663242230406
Solomon Islands,2005,0.0,482496.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,2695.842,1.301,145.079,0.07,0.0,0.0,0.0
Solomon Islands,2014,0.0,597386.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,2543.96,1.52,150.656,0.09,0.0,0.0,0.0
Solomon Islands,2020,0.0,691198.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,1877.319,1.298,144.676,0.1,0.0,0.0,0.0
Somalia,2005,0.0,10467294.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19,314.663,3.294,25.795,0.27,0.0,0.0,0.0
Somalia,2014,0.0,13309236.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23,256.698,3.416,24.795,0.33,0.0,0.0,0.0
Somalia,2020,0.0,16537018.0,0.0,92.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,212.096,3.507,22.979,0.38,0.0,0.0,0.0
South Africa,2005,451561.292,49017156.0,97.203,93.897,0.056,0.004,0.049,0.004,0.034,0.003,3.814,0.294,31.029,2.388,1.358,0.104,176.73,26508.631,1299.378,4676.322,229.22,5.311,1263.038,0.408734025048908
South Africa,2014,648455.193,54729556.0,96.67,92.332,0.447,0.031,2.912,0.201,2.888,0.2,4.863,0.336,35.859,2.481,1.163,0.08,178.07,26411.893,1445.511,4322.344,236.56,12.273,1397.379,0.849042310988986
South Africa,2020,0.0,58801928.0,95.474,88.984,0.735,0.053,14.97,1.08,16.837,1.215,3.848,0.278,24.957,1.801,1.377,0.099,162.37,23568.951,1385.9,3774.536,221.95,37.767,1323.176,2.725088390215744
South America,2005,0.0,372502549.0,65.453,21.998,85.625,1.553,0.028,0.001,0.639,0.012,1716.492,31.138,45.964,0.834,55.628,1.009,122.15,14798.408,5512.445,2150.858,801.2,1858.4119999999998,3608.069,33.71302570819301
South America,2014,0.0,409128901.0,68.51,33.801,217.018,2.995,2.09,0.029,42.092,0.581,1776.922,24.523,54.313,0.75,189.279,2.612,250.53,17710.314,7245.801,2685.608,1098.76,2227.401,4964.087,30.74057650769045
South America,2020,0.0,431530105.0,60.097,26.824,271.498,4.179,56.686,0.872,208.871,3.215,1754.772,27.008,60.645,0.933,240.106,3.696,213.12,15056.17,6497.19,2686.278,1159.21,2531.933,3904.612,38.969662269381075
South Korea,2005,1322354.606,47889576.0,84.197,61.137,0.156,0.006,0.041,0.002,0.372,0.014,10.518,0.4,403.308,15.35,0.829,0.032,161.94,54864.957,2627.459,7608.754,364.38,11.916,2212.235,0.45351801873977865
South Korea,2014,1750416.228,50558044.0,86.327,68.196,5.277,0.162,7.299,0.224,3.104,0.095,7.454,0.229,406.601,12.485,15.534,0.477,254.17,64414.168,3256.654,10375.995,524.59,38.668,2811.387,1.1873536457971894
South Korea,2020,0.0,51844688.0,84.614,66.199,8.025,0.241,50.787,1.523,8.273,0.248,10.183,0.305,403.691,12.108,32.025,0.96,252.14,64311.133,3334.191,10636.384,551.44,109.293,2821.208,3.2779465843438484
South Korea and other OECD Asia (EIA),2005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2721.981,0.0,0.0,0.0,0.0,0.0
South Korea and other OECD Asia (EIA),2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3404.147,0.0,0.0,0.0,0.0,0.0
South Korea and other OECD Asia (EIA),2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3566.515,0.0,0.0,0.0,0.0,0.0
South Sudan,2014,0.0,11213286.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32,582.462,6.531,41.023,0.46,0.0,0.0,0.0
South Sudan,2020,0.0,10606224.0,0.0,98.148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37,703.135,7.458,50.914,0.54,0.0,0.0,0.0
South and Central America (EI),2005,0.0,0.0,69.19,30.075,94.447,1.466,0.052,0.001,1.524,0.024,1773.101,27.523,45.964,0.713,69.762,1.083,0.0,0.0,6442.281,0.0,943.313,1938.886,4457.43,30.0962655928855
South and Central America (EI),2014,0.0,0.0,70.987,38.825,220.615,2.686,3.003,0.037,50.464,0.614,1840.081,22.405,54.313,0.661,214.346,2.61,0.0,0.0,8212.818,0.0,1289.869,2328.509,5829.996,28.35213199659362
South and Central America (EI),2020,0.0,0.0,63.365,30.297,275.055,3.693,67.025,0.9,224.051,3.008,1830.156,24.571,60.645,0.814,271.799,3.649,0.0,0.0,7448.45,0.0,1321.423,2668.0860000000002,4719.719,35.820687525592575
Spain,2005,1365024.047,43685372.0,84.202,64.912,2.941,0.165,0.117,0.007,60.636,3.404,51.175,2.873,158.101,8.875,8.469,0.475,124.12,40779.031,1781.447,6511.562,284.46,123.338,1500.008,6.92347288468307
Spain,2014,1450312.204,46464548.0,70.335,39.052,11.142,0.716,37.042,2.381,140.908,9.058,106.113,6.822,148.972,9.577,17.283,1.111,74.58,33478.238,1555.551,5917.2,274.94,312.488,1094.091,20.088573116535557
Spain,2020,0.0,47363808.0,67.69,33.743,15.93,1.107,54.278,3.771,148.237,10.298,80.119,5.566,146.925,10.207,19.591,1.361,51.82,30391.289,1439.447,5483.723,259.73,318.155,974.366,22.102585228910822
Sri Lanka,2005,126997.201,19673866.0,0.0,61.59,0.0,0.0,0.013,0.0,0.007,0.0,9.906,0.0,0.0,0.0,0.007,0.0,3.93,3140.531,61.786,453.902,8.93,9.933,0.0,16.076457449907746
Sri Lanka,2014,215248.519,21239448.0,0.0,59.315,0.0,0.0,0.076,0.0,0.738,0.0,12.361,0.0,0.0,0.0,0.132,0.0,5.44,4007.714,85.122,563.574,11.97,13.307,0.0,15.632856370855949
Sri Lanka,2020,0.0,21715076.0,0.0,61.874,0.0,0.0,1.611,0.0,0.92,0.0,13.069,0.0,0.0,0.0,0.312,0.0,7.41,4853.11,105.386,717.474,15.58,15.912,0.0,15.09877972406202
Sudan,2005,0.0,29540584.0,0.0,62.632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.59,1767.634,52.217,128.637,3.8,0.0,0.0,0.0
Sudan,2014,0.0,37003248.0,0.0,19.787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.74,2378.84,88.025,304.568,11.27,0.0,0.0,0.0
Sudan,2020,0.0,44440484.0,0.0,34.487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.14,2378.228,105.69,370.608,16.47,0.0,0.0,0.0
Suriname,2005,0.0,516228.0,0.0,46.053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51,18127.873,9.358,2944.435,1.52,0.0,0.0,0.0
Suriname,2014,0.0,569687.0,0.0,71.354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.97,20081.727,11.44,3370.272,1.92,0.0,0.0,0.0
Suriname,2020,0.0,607068.0,0.0,48.958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.68,20356.205,12.358,3162.743,1.92,0.0,0.0,0.0
Sweden,2005,354498.74,9051739.0,35.977,3.006,1.687,0.248,0.006,0.001,2.69,0.396,207.321,30.489,199.734,29.373,23.909,3.516,7.63,75121.828,679.983,17496.084,158.37,235.613,244.637,34.64983683415615
Sweden,2014,411859.911,9747507.0,31.633,1.908,9.884,1.624,0.127,0.021,30.434,5.002,172.74,28.39,168.656,27.719,34.144,5.612,6.9,62421.891,608.458,15752.745,153.55,247.329,192.473,40.64849176114046
Sweden,2020,0.0,10368968.0,28.55,1.49,15.52,2.52,2.718,0.441,72.292,11.738,189.844,30.825,123.988,20.132,35.679,5.793,6.94,59395.523,615.87,15796.172,163.79,316.053,175.83,51.31813532076575
Switzerland,2005,373064.303,7428437.0,53.823,5.507,0.0,0.0,0.06,0.018,0.023,0.007,89.424,26.396,63.689,18.799,3.243,0.957,3.08,45606.344,338.784,7259.939,53.93,92.75,182.344,27.37732596580712
Switzerland,2014,495886.107,8187792.0,46.657,5.111,0.25,0.073,2.281,0.664,0.274,0.08,103.054,29.981,72.161,20.993,5.334,1.552,3.59,41980.578,343.728,8053.453,65.94,111.19300000000001,160.375,32.349124889447474
Switzerland,2020,0.0,8638609.0,44.367,5.371,2.072,0.671,6.826,2.209,0.381,0.123,98.39,31.844,57.939,18.752,6.282,2.033,3.88,35766.375,308.972,7802.182,67.4,113.951,137.082,36.88068821770257
Syria,2005,129115.66,18583556.0,0.0,86.975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.57,15298.658,284.303,1780.607,33.09,0.0,0.0,0.0
Syria,2014,66107.253,20072232.0,0.0,88.408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.22,6826.982,137.033,1001.383,20.1,0.0,0.0,0.0
Syria,2020,0.0,20772602.0,0.0,95.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.52,5564.748,115.594,760.617,15.8,0.0,0.0,0.0
Taiwan,2005,706377.286,22796312.0,89.451,79.434,0.006,0.001,0.003,0.0,0.261,0.022,11.658,0.963,109.832,9.075,5.907,0.488,131.67,53089.465,1210.244,9811.675,223.67,17.835,1082.577,1.4736697723764796
Taiwan,2014,960945.848,23422504.0,90.051,80.273,0.316,0.023,1.432,0.107,4.065,0.302,11.698,0.87,110.196,8.193,6.105,0.454,144.89,57422.891,1344.988,10965.95,256.85,23.616000000000003,1211.176,1.7558520968216818
